,pm25
2023-04-05 03:00:00+00:00,
2023-04-05 04:00:00+00:00,
2023-04-05 05:00:00+00:00,
2023-04-05 06:00:00+00:00,
2023-04-05 07:00:00+00:00,
2023-04-05 08:00:00+00:00,
2023-04-05 09:00:00+00:00,
2023-04-05 10:00:00+00:00,
2023-04-05 11:00:00+00:00,
2023-04-05 12:00:00+00:00,
2023-04-05 13:00:00+00:00,
2023-04-05 14:00:00+00:00,
2023-04-05 15:00:00+00:00,
2023-04-05 16:00:00+00:00,
2023-04-05 17:00:00+00:00,
2023-04-05 18:00:00+00:00,
2023-04-05 19:00:00+00:00,
2023-04-05 20:00:00+00:00,
2023-04-05 21:00:00+00:00,
2023-04-05 22:00:00+00:00,
2023-04-05 23:00:00+00:00,
2023-04-06 00:00:00+00:00,
2023-04-06 01:00:00+00:00,
2023-04-06 02:00:00+00:00,
2023-04-06 03:00:00+00:00,
2023-04-06 04:00:00+00:00,
2023-04-06 05:00:00+00:00,
2023-04-06 06:00:00+00:00,
2023-04-06 07:00:00+00:00,
2023-04-06 08:00:00+00:00,
2023-04-06 09:00:00+00:00,
2023-04-06 10:00:00+00:00,
2023-04-06 11:00:00+00:00,
2023-04-06 12:00:00+00:00,
2023-04-06 13:00:00+00:00,
2023-04-06 14:00:00+00:00,
2023-04-06 15:00:00+00:00,
2023-04-06 16:00:00+00:00,
2023-04-06 17:00:00+00:00,
2023-04-06 18:00:00+00:00,
2023-04-06 19:00:00+00:00,
2023-04-06 20:00:00+00:00,
2023-04-06 21:00:00+00:00,
2023-04-06 22:00:00+00:00,
2023-04-06 23:00:00+00:00,
2023-04-07 00:00:00+00:00,
2023-04-07 01:00:00+00:00,
2023-04-07 02:00:00+00:00,
2023-04-07 03:00:00+00:00,
2023-04-07 04:00:00+00:00,
2023-04-07 05:00:00+00:00,
2023-04-07 06:00:00+00:00,
2023-04-07 07:00:00+00:00,
2023-04-07 08:00:00+00:00,
2023-04-07 09:00:00+00:00,
2023-04-07 10:00:00+00:00,
2023-04-07 11:00:00+00:00,
2023-04-07 12:00:00+00:00,
2023-04-07 13:00:00+00:00,
2023-04-07 14:00:00+00:00,
2023-04-07 15:00:00+00:00,
2023-04-07 16:00:00+00:00,
2023-04-07 17:00:00+00:00,
2023-04-07 18:00:00+00:00,
2023-04-07 19:00:00+00:00,
2023-04-07 20:00:00+00:00,
2023-04-07 21:00:00+00:00,
2023-04-07 22:00:00+00:00,
2023-04-07 23:00:00+00:00,
2023-04-08 00:00:00+00:00,
2023-04-08 01:00:00+00:00,
2023-04-08 02:00:00+00:00,
2023-04-08 03:00:00+00:00,
2023-04-08 04:00:00+00:00,
2023-04-08 05:00:00+00:00,
2023-04-08 06:00:00+00:00,
2023-04-08 07:00:00+00:00,
2023-04-08 08:00:00+00:00,
2023-04-08 09:00:00+00:00,
2023-04-08 10:00:00+00:00,
2023-04-08 11:00:00+00:00,
2023-04-08 12:00:00+00:00,
2023-04-08 13:00:00+00:00,
2023-04-08 14:00:00+00:00,
2023-04-08 15:00:00+00:00,
2023-04-08 16:00:00+00:00,
2023-04-08 17:00:00+00:00,
2023-04-08 18:00:00+00:00,
2023-04-08 19:00:00+00:00,
2023-04-08 20:00:00+00:00,
2023-04-08 21:00:00+00:00,
2023-04-08 22:00:00+00:00,
2023-04-08 23:00:00+00:00,
2023-04-09 00:00:00+00:00,
2023-04-09 01:00:00+00:00,
2023-04-09 02:00:00+00:00,
2023-04-09 03:00:00+00:00,
2023-04-09 04:00:00+00:00,
2023-04-09 05:00:00+00:00,
2023-04-09 06:00:00+00:00,
2023-04-09 07:00:00+00:00,
2023-04-09 08:00:00+00:00,
2023-04-09 09:00:00+00:00,
2023-04-09 10:00:00+00:00,
2023-04-09 11:00:00+00:00,
2023-04-09 12:00:00+00:00,
2023-04-09 13:00:00+00:00,
2023-04-09 14:00:00+00:00,
2023-04-09 15:00:00+00:00,
2023-04-09 16:00:00+00:00,
2023-04-09 17:00:00+00:00,
2023-04-09 18:00:00+00:00,
2023-04-09 19:00:00+00:00,
2023-04-09 20:00:00+00:00,
2023-04-09 21:00:00+00:00,
2023-04-09 22:00:00+00:00,
2023-04-09 23:00:00+00:00,
2023-04-10 00:00:00+00:00,
2023-04-10 01:00:00+00:00,
2023-04-10 02:00:00+00:00,
2023-04-10 03:00:00+00:00,
2023-04-10 04:00:00+00:00,
2023-04-10 05:00:00+00:00,
2023-04-10 06:00:00+00:00,
2023-04-10 07:00:00+00:00,
2023-04-10 08:00:00+00:00,
2023-04-10 09:00:00+00:00,
2023-04-10 10:00:00+00:00,
2023-04-10 11:00:00+00:00,
2023-04-10 12:00:00+00:00,
2023-04-10 13:00:00+00:00,
2023-04-10 14:00:00+00:00,
2023-04-10 15:00:00+00:00,
2023-04-10 16:00:00+00:00,
2023-04-10 17:00:00+00:00,
2023-04-10 18:00:00+00:00,
2023-04-10 19:00:00+00:00,
2023-04-10 20:00:00+00:00,
2023-04-10 21:00:00+00:00,
2023-04-10 22:00:00+00:00,
2023-04-10 23:00:00+00:00,
2023-04-11 00:00:00+00:00,
2023-04-11 01:00:00+00:00,
2023-04-11 02:00:00+00:00,
2023-04-11 03:00:00+00:00,
2023-04-11 04:00:00+00:00,
2023-04-11 05:00:00+00:00,
2023-04-11 06:00:00+00:00,
2023-04-11 07:00:00+00:00,
2023-04-11 08:00:00+00:00,
2023-04-11 09:00:00+00:00,
2023-04-11 10:00:00+00:00,
2023-04-11 11:00:00+00:00,
2023-04-11 12:00:00+00:00,
2023-04-11 13:00:00+00:00,
2023-04-11 14:00:00+00:00,
2023-04-11 15:00:00+00:00,
2023-04-11 16:00:00+00:00,
2023-04-11 17:00:00+00:00,
2023-04-11 18:00:00+00:00,
2023-04-11 19:00:00+00:00,
2023-04-11 20:00:00+00:00,
2023-04-11 21:00:00+00:00,
2023-04-11 22:00:00+00:00,
2023-04-11 23:00:00+00:00,
2023-04-12 00:00:00+00:00,
2023-04-12 01:00:00+00:00,
2023-04-12 02:00:00+00:00,
2023-04-12 03:00:00+00:00,
2023-04-12 04:00:00+00:00,
2023-04-12 05:00:00+00:00,
2023-04-12 06:00:00+00:00,
2023-04-12 07:00:00+00:00,
2023-04-12 08:00:00+00:00,
2023-04-12 09:00:00+00:00,
2023-04-12 10:00:00+00:00,
2023-04-12 11:00:00+00:00,
2023-04-12 12:00:00+00:00,
2023-04-12 13:00:00+00:00,
2023-04-12 14:00:00+00:00,
2023-04-12 15:00:00+00:00,
2023-04-12 16:00:00+00:00,
2023-04-12 17:00:00+00:00,
2023-04-12 18:00:00+00:00,
2023-04-12 19:00:00+00:00,
2023-04-12 20:00:00+00:00,
2023-04-12 21:00:00+00:00,
2023-04-12 22:00:00+00:00,
2023-04-12 23:00:00+00:00,
2023-04-13 00:00:00+00:00,
2023-04-13 01:00:00+00:00,
2023-04-13 02:00:00+00:00,
2023-04-13 03:00:00+00:00,
2023-04-13 04:00:00+00:00,
2023-04-13 05:00:00+00:00,
2023-04-13 06:00:00+00:00,
2023-04-13 07:00:00+00:00,
2023-04-13 08:00:00+00:00,
2023-04-13 09:00:00+00:00,
2023-04-13 10:00:00+00:00,
2023-04-13 11:00:00+00:00,
2023-04-13 12:00:00+00:00,
2023-04-13 13:00:00+00:00,
2023-04-13 14:00:00+00:00,
2023-04-13 15:00:00+00:00,
2023-04-13 16:00:00+00:00,
2023-04-13 17:00:00+00:00,
2023-04-13 18:00:00+00:00,
2023-04-13 19:00:00+00:00,
2023-04-13 20:00:00+00:00,
2023-04-13 21:00:00+00:00,
2023-04-13 22:00:00+00:00,
2023-04-13 23:00:00+00:00,
2023-04-14 00:00:00+00:00,
2023-04-14 01:00:00+00:00,
2023-04-14 02:00:00+00:00,
2023-04-14 03:00:00+00:00,
2023-04-14 04:00:00+00:00,
2023-04-14 05:00:00+00:00,
2023-04-14 06:00:00+00:00,
2023-04-14 07:00:00+00:00,
2023-04-14 08:00:00+00:00,
2023-04-14 09:00:00+00:00,
2023-04-14 10:00:00+00:00,
2023-04-14 11:00:00+00:00,
2023-04-14 12:00:00+00:00,
2023-04-14 13:00:00+00:00,21.852631578947367
2023-04-14 14:00:00+00:00,22.110714285714288
2023-04-14 15:00:00+00:00,17.466666666666665
2023-04-14 16:00:00+00:00,16.71724137931034
2023-04-14 17:00:00+00:00,16.596666666666668
2023-04-14 18:00:00+00:00,18.476666666666667
2023-04-14 19:00:00+00:00,19.488888888888887
2023-04-14 20:00:00+00:00,28.860000000000007
2023-04-14 21:00:00+00:00,27.7625
2023-04-14 22:00:00+00:00,38.349999999999994
2023-04-14 23:00:00+00:00,47.900000000000006
2023-04-15 00:00:00+00:00,33.766666666666666
2023-04-15 01:00:00+00:00,51.739999999999995
2023-04-15 02:00:00+00:00,38.805882352941175
2023-04-15 03:00:00+00:00,44.666666666666664
2023-04-15 04:00:00+00:00,29.21666666666667
2023-04-15 05:00:00+00:00,29.142857142857146
2023-04-15 06:00:00+00:00,63.779999999999994
2023-04-15 07:00:00+00:00,43.925
2023-04-15 08:00:00+00:00,46.73333333333333
2023-04-15 09:00:00+00:00,39.16
2023-04-15 10:00:00+00:00,30.66
2023-04-15 11:00:00+00:00,25.026923076923076
2023-04-15 12:00:00+00:00,25.48620689655172
2023-04-15 13:00:00+00:00,21.893333333333324
2023-04-15 14:00:00+00:00,19.423333333333336
2023-04-15 15:00:00+00:00,14.293103448275865
2023-04-15 16:00:00+00:00,15.960000000000004
2023-04-15 17:00:00+00:00,16.59333333333333
2023-04-15 18:00:00+00:00,25.956666666666663
2023-04-15 19:00:00+00:00,26.64999999999999
2023-04-15 20:00:00+00:00,41.410000000000004
2023-04-15 21:00:00+00:00,49.14333333333334
2023-04-15 22:00:00+00:00,46.553333333333335
2023-04-15 23:00:00+00:00,48.803333333333335
2023-04-16 00:00:00+00:00,48.379999999999995
2023-04-16 01:00:00+00:00,43.24333333333333
2023-04-16 02:00:00+00:00,36.503333333333345
2023-04-16 03:00:00+00:00,33.92666666666667
2023-04-16 04:00:00+00:00,36.85333333333333
2023-04-16 05:00:00+00:00,39.00333333333333
2023-04-16 06:00:00+00:00,36.97666666666667
2023-04-16 07:00:00+00:00,84.47333333333333
2023-04-16 08:00:00+00:00,76.29615384615384
2023-04-16 09:00:00+00:00,57.80000000000002
2023-04-16 10:00:00+00:00,31.200000000000006
2023-04-16 11:00:00+00:00,18.26666666666667
2023-04-16 12:00:00+00:00,13.37241379310345
2023-04-16 13:00:00+00:00,
2023-04-16 14:00:00+00:00,
2023-04-16 15:00:00+00:00,
2023-04-16 16:00:00+00:00,
2023-04-16 17:00:00+00:00,
2023-04-16 18:00:00+00:00,
2023-04-16 19:00:00+00:00,
2023-04-16 20:00:00+00:00,12.657142857142857
2023-04-16 21:00:00+00:00,18.456666666666667
2023-04-16 22:00:00+00:00,13.166666666666668
2023-04-16 23:00:00+00:00,25.033333333333342
2023-04-17 00:00:00+00:00,31.88571428571428
2023-04-17 01:00:00+00:00,24.014285714285712
2023-04-17 02:00:00+00:00,29.1962962962963
2023-04-17 03:00:00+00:00,38.29615384615385
2023-04-17 04:00:00+00:00,49.821739130434786
2023-04-17 05:00:00+00:00,36.804545454545455
2023-04-17 06:00:00+00:00,45.65714285714286
2023-04-17 07:00:00+00:00,45.61333333333333
2023-04-17 08:00:00+00:00,12.174999999999999
2023-04-17 09:00:00+00:00,25.457894736842103
2023-04-17 10:00:00+00:00,48.22173913043478
2023-04-17 11:00:00+00:00,19.45
2023-04-17 12:00:00+00:00,13.338461538461539
2023-04-17 13:00:00+00:00,14.447368421052632
2023-04-17 14:00:00+00:00,14.664285714285713
2023-04-17 15:00:00+00:00,9.2875
2023-04-17 16:00:00+00:00,12.35
2023-04-17 17:00:00+00:00,9.266666666666666
2023-04-17 18:00:00+00:00,18.224999999999998
2023-04-17 19:00:00+00:00,44.36
2023-04-17 20:00:00+00:00,43.544444444444444
2023-04-17 21:00:00+00:00,32.94444444444444
2023-04-17 22:00:00+00:00,18.7
2023-04-17 23:00:00+00:00,34.00769230769231
2023-04-18 00:00:00+00:00,20.57272727272727
2023-04-18 01:00:00+00:00,19.607407407407404
2023-04-18 02:00:00+00:00,49.15862068965519
2023-04-18 03:00:00+00:00,62.95
2023-04-18 04:00:00+00:00,54.54137931034484
2023-04-18 05:00:00+00:00,61.07000000000001
2023-04-18 06:00:00+00:00,78.03333333333335
2023-04-18 07:00:00+00:00,74.08333333333333
2023-04-18 08:00:00+00:00,56.85000000000001
2023-04-18 09:00:00+00:00,30.630000000000003
2023-04-18 10:00:00+00:00,13.066666666666666
2023-04-18 11:00:00+00:00,9.56
2023-04-18 12:00:00+00:00,11.416666666666666
2023-04-18 13:00:00+00:00,8.017857142857142
2023-04-18 14:00:00+00:00,7.300000000000001
2023-04-18 15:00:00+00:00,8.931999999999999
2023-04-18 16:00:00+00:00,10.162068965517241
2023-04-18 17:00:00+00:00,11.944827586206898
2023-04-18 18:00:00+00:00,14.23333333333333
2023-04-18 19:00:00+00:00,14.2
2023-04-18 20:00:00+00:00,13.23103448275862
2023-04-18 21:00:00+00:00,12.190000000000005
2023-04-18 22:00:00+00:00,15.910714285714288
2023-04-18 23:00:00+00:00,14.558620689655173
2023-04-19 00:00:00+00:00,40.63999999999999
2023-04-19 01:00:00+00:00,48.65357142857142
2023-04-19 02:00:00+00:00,18.64827586206896
2023-04-19 03:00:00+00:00,31.496551724137937
2023-04-19 04:00:00+00:00,45.05357142857143
2023-04-19 05:00:00+00:00,38.666666666666664
2023-04-19 06:00:00+00:00,50.95862068965517
2023-04-19 07:00:00+00:00,48.25333333333334
2023-04-19 08:00:00+00:00,36.15172413793102
2023-04-19 09:00:00+00:00,26.64333333333333
2023-04-19 10:00:00+00:00,26.414285714285718
2023-04-19 11:00:00+00:00,23.008000000000006
2023-04-19 12:00:00+00:00,12.962962962962965
2023-04-19 13:00:00+00:00,10.957692307692309
2023-04-19 14:00:00+00:00,10.746153846153845
2023-04-19 15:00:00+00:00,21.775
2023-04-19 16:00:00+00:00,16.759090909090908
2023-04-19 17:00:00+00:00,26.13333333333334
2023-04-19 18:00:00+00:00,19.952941176470592
2023-04-19 19:00:00+00:00,12.723529411764705
2023-04-19 20:00:00+00:00,17.421428571428574
2023-04-19 21:00:00+00:00,26.12105263157895
2023-04-19 22:00:00+00:00,23.307142857142853
2023-04-19 23:00:00+00:00,32.1
2023-04-20 00:00:00+00:00,37.32666666666667
2023-04-20 01:00:00+00:00,45.49090909090909
2023-04-20 02:00:00+00:00,27.4
2023-04-20 03:00:00+00:00,29.125
2023-04-20 04:00:00+00:00,37.9
2023-04-20 05:00:00+00:00,43.94285714285714
2023-04-20 06:00:00+00:00,70.48999999999998
2023-04-20 07:00:00+00:00,96.44000000000001
2023-04-20 08:00:00+00:00,51.06666666666666
2023-04-20 09:00:00+00:00,58.533333333333324
2023-04-20 10:00:00+00:00,31.79615384615385
2023-04-20 11:00:00+00:00,30.232000000000003
2023-04-20 12:00:00+00:00,16.796296296296294
2023-04-20 13:00:00+00:00,22.34444444444445
2023-04-20 14:00:00+00:00,14.38421052631579
2023-04-20 15:00:00+00:00,15.34
2023-04-20 16:00:00+00:00,12.41875
2023-04-20 17:00:00+00:00,11.623809523809523
2023-04-20 18:00:00+00:00,9.996428571428572
2023-04-20 19:00:00+00:00,12.242857142857146
2023-04-20 20:00:00+00:00,21.392857142857142
2023-04-20 21:00:00+00:00,37.62413793103449
2023-04-20 22:00:00+00:00,32.553333333333335
2023-04-20 23:00:00+00:00,32.54999999999999
2023-04-21 00:00:00+00:00,27.34827586206897
2023-04-21 01:00:00+00:00,41.86000000000001
2023-04-21 02:00:00+00:00,14.673333333333334
2023-04-21 03:00:00+00:00,19.279999999999998
2023-04-21 04:00:00+00:00,24.393333333333338
2023-04-21 05:00:00+00:00,38.92
2023-04-21 06:00:00+00:00,44.78333333333334
2023-04-21 07:00:00+00:00,51.71
2023-04-21 08:00:00+00:00,32.763333333333335
2023-04-21 09:00:00+00:00,30.093333333333337
2023-04-21 10:00:00+00:00,25.38666666666667
2023-04-21 11:00:00+00:00,16.8
2023-04-21 12:00:00+00:00,26.709999999999997
2023-04-21 13:00:00+00:00,10.886206896551721
2023-04-21 14:00:00+00:00,7.341379310344828
2023-04-21 15:00:00+00:00,8.744444444444447
2023-04-21 16:00:00+00:00,10.115999999999998
2023-04-21 17:00:00+00:00,7.114285714285714
2023-04-21 18:00:00+00:00,10.133333333333333
2023-04-21 19:00:00+00:00,12.17666666666667
2023-04-21 20:00:00+00:00,10.200000000000001
2023-04-21 21:00:00+00:00,20.8
2023-04-21 22:00:00+00:00,20.70333333333333
2023-04-21 23:00:00+00:00,29.156666666666663
2023-04-22 00:00:00+00:00,32.306666666666665
2023-04-22 01:00:00+00:00,
2023-04-22 02:00:00+00:00,
2023-04-22 03:00:00+00:00,
2023-04-22 04:00:00+00:00,
2023-04-22 05:00:00+00:00,
2023-04-22 06:00:00+00:00,
2023-04-22 07:00:00+00:00,
2023-04-22 08:00:00+00:00,
2023-04-22 09:00:00+00:00,
2023-04-22 10:00:00+00:00,
2023-04-22 11:00:00+00:00,
2023-04-22 12:00:00+00:00,
2023-04-22 13:00:00+00:00,
2023-04-22 14:00:00+00:00,
2023-04-22 15:00:00+00:00,
2023-04-22 16:00:00+00:00,
2023-04-22 17:00:00+00:00,
2023-04-22 18:00:00+00:00,
2023-04-22 19:00:00+00:00,
2023-04-22 20:00:00+00:00,
2023-04-22 21:00:00+00:00,
2023-04-22 22:00:00+00:00,
2023-04-22 23:00:00+00:00,
2023-04-23 00:00:00+00:00,
2023-04-23 01:00:00+00:00,17.200000000000003
2023-04-23 02:00:00+00:00,15.299999999999999
2023-04-23 03:00:00+00:00,19.850000000000005
2023-04-23 04:00:00+00:00,24.6
2023-04-23 05:00:00+00:00,16.82
2023-04-23 06:00:00+00:00,22.942857142857143
2023-04-23 07:00:00+00:00,51.150000000000006
2023-04-23 08:00:00+00:00,37.325
2023-04-23 09:00:00+00:00,31.6
2023-04-23 10:00:00+00:00,18.070833333333336
2023-04-23 11:00:00+00:00,10.223333333333333
2023-04-23 12:00:00+00:00,5.8
2023-04-23 13:00:00+00:00,9.003999999999998
2023-04-23 14:00:00+00:00,10.423333333333334
2023-04-23 15:00:00+00:00,7.324137931034483
2023-04-23 16:00:00+00:00,6.349999999999998
2023-04-23 17:00:00+00:00,6.588888888888888
2023-04-23 18:00:00+00:00,11.03
2023-04-23 19:00:00+00:00,27.089999999999996
2023-04-23 20:00:00+00:00,33.62666666666667
2023-04-23 21:00:00+00:00,27.856666666666666
2023-04-23 22:00:00+00:00,24.949999999999996
2023-04-23 23:00:00+00:00,18.156666666666663
2023-04-24 00:00:00+00:00,29.65333333333333
2023-04-24 01:00:00+00:00,27.37333333333333
2023-04-24 02:00:00+00:00,27.226666666666667
2023-04-24 03:00:00+00:00,15.39666666666667
2023-04-24 04:00:00+00:00,11.100000000000001
2023-04-24 05:00:00+00:00,25.569999999999997
2023-04-24 06:00:00+00:00,32.48666666666667
2023-04-24 07:00:00+00:00,34.63
2023-04-24 08:00:00+00:00,34.03333333333333
2023-04-24 09:00:00+00:00,36.65
2023-04-24 10:00:00+00:00,30.046666666666667
2023-04-24 11:00:00+00:00,28.873333333333335
2023-04-24 12:00:00+00:00,27.063333333333336
2023-04-24 13:00:00+00:00,23.663333333333334
2023-04-24 14:00:00+00:00,17.790000000000006
2023-04-24 15:00:00+00:00,14.299999999999995
2023-04-24 16:00:00+00:00,14.94
2023-04-24 17:00:00+00:00,14.753333333333332
2023-04-24 18:00:00+00:00,16.680000000000003
2023-04-24 19:00:00+00:00,14.712499999999999
2023-04-24 20:00:00+00:00,
2023-04-24 21:00:00+00:00,
2023-04-24 22:00:00+00:00,
2023-04-24 23:00:00+00:00,
2023-04-25 00:00:00+00:00,
2023-04-25 01:00:00+00:00,
2023-04-25 02:00:00+00:00,
2023-04-25 03:00:00+00:00,
2023-04-25 04:00:00+00:00,
2023-04-25 05:00:00+00:00,
2023-04-25 06:00:00+00:00,
2023-04-25 07:00:00+00:00,
2023-04-25 08:00:00+00:00,
2023-04-25 09:00:00+00:00,
2023-04-25 10:00:00+00:00,
2023-04-25 11:00:00+00:00,
2023-04-25 12:00:00+00:00,
2023-04-25 13:00:00+00:00,
2023-04-25 14:00:00+00:00,
2023-04-25 15:00:00+00:00,
2023-04-25 16:00:00+00:00,
2023-04-25 17:00:00+00:00,
2023-04-25 18:00:00+00:00,
2023-04-25 19:00:00+00:00,
2023-04-25 20:00:00+00:00,
2023-04-25 21:00:00+00:00,
2023-04-25 22:00:00+00:00,
2023-04-25 23:00:00+00:00,
2023-04-26 00:00:00+00:00,
2023-04-26 01:00:00+00:00,46.28
2023-04-26 02:00:00+00:00,39.361111111111114
2023-04-26 03:00:00+00:00,48.01666666666668
2023-04-26 04:00:00+00:00,33.27826086956522
2023-04-26 05:00:00+00:00,54.41666666666666
2023-04-26 06:00:00+00:00,48.5304347826087
2023-04-26 07:00:00+00:00,48.67333333333333
2023-04-26 08:00:00+00:00,43.25833333333333
2023-04-26 09:00:00+00:00,38.194736842105264
2023-04-26 10:00:00+00:00,35.93333333333333
2023-04-26 11:00:00+00:00,38.26666666666666
2023-04-26 12:00:00+00:00,
2023-04-26 13:00:00+00:00,
2023-04-26 14:00:00+00:00,31.370000000000005
2023-04-26 15:00:00+00:00,29.305555555555557
2023-04-26 16:00:00+00:00,24.013636363636362
2023-04-26 17:00:00+00:00,30.776
2023-04-26 18:00:00+00:00,37.754999999999995
2023-04-26 19:00:00+00:00,41.60000000000001
2023-04-26 20:00:00+00:00,56.468421052631584
2023-04-26 21:00:00+00:00,67.79333333333334
2023-04-26 22:00:00+00:00,50.84
2023-04-26 23:00:00+00:00,47.95333333333334
2023-04-27 00:00:00+00:00,46.19999999999999
2023-04-27 01:00:00+00:00,49.147619047619045
2023-04-27 02:00:00+00:00,101.55833333333332
2023-04-27 03:00:00+00:00,30.826666666666668
2023-04-27 04:00:00+00:00,20.911764705882348
2023-04-27 05:00:00+00:00,28.1
2023-04-27 06:00:00+00:00,50.56666666666666
2023-04-27 07:00:00+00:00,49.5
2023-04-27 08:00:00+00:00,36.233333333333334
2023-04-27 09:00:00+00:00,28.988888888888887
2023-04-27 10:00:00+00:00,26.914285714285715
2023-04-27 11:00:00+00:00,16.133333333333333
2023-04-27 12:00:00+00:00,10.600000000000001
2023-04-27 13:00:00+00:00,8.018181818181818
2023-04-27 14:00:00+00:00,8.708333333333334
2023-04-27 15:00:00+00:00,10.664285714285713
2023-04-27 16:00:00+00:00,12.764285714285714
2023-04-27 17:00:00+00:00,11.896551724137932
2023-04-27 18:00:00+00:00,14.682142857142855
2023-04-27 19:00:00+00:00,4.775862068965517
2023-04-27 20:00:00+00:00,7.662068965517242
2023-04-27 21:00:00+00:00,12.463333333333336
2023-04-27 22:00:00+00:00,11.29
2023-04-27 23:00:00+00:00,15.76
2023-04-28 00:00:00+00:00,23.50666666666667
2023-04-28 01:00:00+00:00,37.980000000000004
2023-04-28 02:00:00+00:00,10.7
2023-04-28 03:00:00+00:00,23.80666666666667
2023-04-28 04:00:00+00:00,35.06333333333332
2023-04-28 05:00:00+00:00,36.010000000000005
2023-04-28 06:00:00+00:00,46.42666666666667
2023-04-28 07:00:00+00:00,44.73666666666666
2023-04-28 08:00:00+00:00,42.97
2023-04-28 09:00:00+00:00,33.47931034482759
2023-04-28 10:00:00+00:00,24.99655172413793
2023-04-28 11:00:00+00:00,23.503448275862066
2023-04-28 12:00:00+00:00,20.849999999999998
2023-04-28 13:00:00+00:00,15.451724137931041
2023-04-28 14:00:00+00:00,15.846666666666666
2023-04-28 15:00:00+00:00,15.383333333333331
2023-04-28 16:00:00+00:00,13.026666666666667
2023-04-28 17:00:00+00:00,15.758620689655176
2023-04-28 18:00:00+00:00,13.807407407407403
2023-04-28 19:00:00+00:00,21.740000000000002
2023-04-28 20:00:00+00:00,28.24333333333334
2023-04-28 21:00:00+00:00,35.393333333333324
2023-04-28 22:00:00+00:00,63.44230769230769
2023-04-28 23:00:00+00:00,64.30714285714285
2023-04-29 00:00:00+00:00,33.760000000000005
2023-04-29 01:00:00+00:00,40.46333333333334
